Time,Open,Close,High,Low,Amount,Volume
2023-03-06 23:35:00,1570.44,1566.92,1570.57,1566.67,86.9623384,136418.68540668
2023-03-06 23:40:00,1566.91,1567.39,1567.93,1566.31,65.3592059,102452.618078071
2023-03-06 23:45:00,1567.39,1565.41,1567.39,1565.1,75.0476015,117536.429267208
2023-03-06 23:50:00,1565.5,1566.13,1566.83,1564.98,131.0092373,205209.49303805
2023-03-06 23:55:00,1566.13,1565.8,1566.44,1565.45,58.2497432,91224.063585638
2023-03-07 00:00:00,1565.8,1565.88,1565.97,1565.54,47.9566664,75086.693325289
2023-03-07 00:05:00,1565.88,1565.48,1566.13,1565.16,60.9175993,95381.426851575
2023-03-07 00:10:00,1565.48,1564.46,1565.5,1563.2,50.4547322,78945.287787657
2023-03-07 00:15:00,1564.45,1564.08,1564.46,1563.21,66.973234,104713.141398809
2023-03-07 00:20:00,1564.09,1563.29,1564.09,1562.82,101.6903734,158984.321822944
2023-03-07 00:25:00,1563.29,1562.79,1563.42,1561.54,67.8179073,105960.135000772
2023-03-07 00:30:00,1562.79,1565.98,1566.04,1562.75,143.7190935,224822.741023957
2023-03-07 00:35:00,1565.97,1564.24,1565.98,1563.83,52.6323399,82367.50251309
2023-03-07 00:40:00,1564.24,1564.4,1564.95,1563.82,40.2325148,62933.424866865
2023-03-07 00:45:00,1564.4,1563.34,1564.48,1563.01,48.1397835,75283.364172577
2023-03-07 00:50:00,1563.34,1564.97,1564.97,1563.04,66.3805187,103802.180616917
2023-03-07 00:55:00,1565.14,1565.65,1565.91,1564.81,33.7663907,52856.224397771
2023-03-07 01:00:00,1565.73,1566.78,1566.78,1565.49,92.0312839,144102.626699671
2023-03-07 01:05:00,1566.79,1567.32,1567.56,1566.79,74.7342086,117120.890594137
2023-03-07 01:10:00,1567.33,1570.82,1570.89,1567.33,145.3232999,227957.499145389
2023-03-07 01:15:00,1570.82,1569.91,1571.9,1569.65,112.6062654,176873.272005963
2023-03-07 01:20:00,1569.91,1572.6,1575,1569.9,187.1911168,294455.323352536
2023-03-07 01:25:00,1572.67,1571.41,1573.45,1570.91,34.4005334,54076.111819338
2023-03-07 01:30:00,1571.41,1570.67,1572.31,1570.66,44.9417037,70632.932278549
2023-03-07 01:35:00,1570.67,1571.14,1571.39,1570.48,42.2747337,66405.048641161
2023-03-07 01:40:00,1571.15,1570.23,1572.48,1570.22,64.029068,100619.770675235
2023-03-07 01:45:00,1570.46,1571.5,1571.73,1570.46,18.3915472,28894.065929005
2023-03-07 01:50:00,1571.5,1574.04,1574.76,1570.19,203.1857618,319551.199944172
2023-03-07 01:55:00,1574.03,1573.82,1574.44,1573.38,58.0154792,91313.315802919
2023-03-07 02:00:00,1573.83,1574.18,1574.7,1573.83,50.7347275,79875.670307469
2023-03-07 02:05:00,1574.18,1573.7,1574.94,1573.7,52.0431203,81929.056814209
2023-03-07 02:10:00,1573.69,1572.66,1574.05,1572.65,28.1339094,44262.94202839
2023-03-07 02:15:00,1572.65,1573.72,1573.82,1571.79,44.7084226,70321.74589838
2023-03-07 02:20:00,1573.72,1573.27,1573.72,1573.26,8.8310346,13896.174727572
2023-03-07 02:25:00,1573.27,1573.54,1573.99,1573.26,38.3679392,60379.20186113
2023-03-07 02:30:00,1573.54,1575.82,1575.82,1573.54,54.9810952,86575.339677716
2023-03-07 02:35:00,1575.81,1574.93,1575.84,1574.76,43.0571514,67830.623973734
2023-03-07 02:40:00,1574.93,1574.44,1575,1574.04,79.0083979,124402.785588214
2023-03-07 02:45:00,1574.43,1575.2,1575.4,1573.59,219.4754708,345400.565963437
2023-03-07 02:50:00,1575.2,1574.47,1575.73,1574.47,168.330786,265096.079948004
2023-03-07 02:55:00,1574.47,1577.2,1577.9,1574.47,297.0058332,467994.759686403
2023-03-07 03:00:00,1577.21,1580.59,1581.58,1576.53,373.0615835,588990.942438593
2023-03-07 03:05:00,1580.52,1579.14,1583.79,1577.1,478.0330211,755663.897508872
2023-03-07 03:10:00,1579.29,1577.1,1579.5,1576.53,92.9088871,146607.035973931
2023-03-07 03:15:00,1577.1,1576.62,1577.43,1575.92,58.4303772,92117.557774333
2023-03-07 03:20:00,1576.62,1575.56,1577.14,1575.47,87.6967152,138237.820443925
2023-03-07 03:25:00,1575.75,1575.07,1575.76,1574.81,87.4872934,137801.913540814
2023-03-07 03:30:00,1575.07,1575.45,1576.19,1575.06,45.9263583,72372.234864013
2023-03-07 03:35:00,1575.46,1574.87,1575.7,1574.81,34.3193895,54063.904816466
2023-03-07 03:40:00,1574.88,1575.45,1575.67,1574.87,48.0023173,75617.125026796
2023-03-07 03:45:00,1575.44,1575.2,1575.66,1575.2,25.765095,40594.333571518
2023-03-07 03:50:00,1575.2,1575.35,1575.53,1574.81,19.1771659,30207.776985977
2023-03-07 03:55:00,1575.35,1575.12,1575.55,1574.99,36.491237,57487.887442046
2023-03-07 04:00:00,1575.12,1574.81,1575.49,1574.8,17.3449064,27320.877132178
2023-03-07 04:05:00,1574.81,1575.11,1575.51,1574.8,29.3667447,46257.218783902
2023-03-07 04:10:00,1575.12,1576.89,1577.02,1575.12,147.2039561,232088.629460786
2023-03-07 04:15:00,1576.89,1575.64,1576.89,1575.63,122.0450695,192397.982269102
2023-03-07 04:20:00,1575.63,1576.15,1576.15,1575.61,21.1522355,33332.351870917
2023-03-07 04:25:00,1576.32,1575.76,1576.33,1575.58,22.1464044,34903.571664848
2023-03-07 04:30:00,1575.77,1574.41,1575.77,1574.4,19.5971044,30869.572739279
2023-03-07 04:35:00,1574.41,1574.74,1575.21,1574.41,25.6036204,40322.664060756
2023-03-07 04:40:00,1574.73,1574.58,1574.9,1574.53,89.2674084,140573.186310125
2023-03-07 04:45:00,1574.58,1574.59,1575.01,1574.48,28.2888371,44546.494583251
2023-03-07 04:50:00,1574.59,1574.6,1574.9,1574.59,71.401574,112432.594668364
2023-03-07 04:55:00,1574.59,1575.8,1575.93,1574.37,22.5094737,35450.7214319
2023-03-07 05:00:00,1575.81,1575.73,1575.96,1575.35,21.2570424,33494.395979708
2023-03-07 05:05:00,1575.73,1575.25,1575.73,1575.24,7.8502341,12367.496563274
2023-03-07 05:10:00,1575.24,1574.72,1575.25,1574.69,8.1817963,12886.446915423
2023-03-07 05:15:00,1574.72,1574.06,1575.25,1573.97,41.2874044,65013.194273316
2023-03-07 05:20:00,1574.14,1574.97,1575.26,1574.14,15.6215548,24603.84650043
2023-03-07 05:25:00,1574.97,1574.97,1574.97,1574.96,6.6874746,10532.549481478
2023-03-07 05:30:00,1574.96,1574.95,1574.97,1574.55,14.2206972,22394.891292189
2023-03-07 05:35:00,1574.96,1574.58,1575.39,1574.58,19.7103221,31045.034340559
2023-03-07 05:40:00,1574.59,1575.06,1575.41,1574.58,19.6904822,31014.23196493
2023-03-07 05:45:00,1575.06,1574.11,1575.07,1573.59,79.1255302,124546.538202264
2023-03-07 05:50:00,1574.11,1574.34,1574.58,1574,22.8407912,35960.533085907
2023-03-07 05:55:00,1574.34,1574.04,1574.57,1573.92,11.7668771,18526.462312481
2023-03-07 06:00:00,1574.03,1573.81,1574.3,1573.8,12.1250255,19087.265146755
2023-03-07 06:05:00,1573.81,1573.21,1573.89,1573.2,21.0214009,33079.031262421
2023-03-07 06:10:00,1573.21,1572.53,1573.6,1572.49,94.6860905,148930.800066857
2023-03-07 06:15:00,1572.54,1572.03,1573.33,1571.77,71.6626809,112702.115004279
2023-03-07 06:20:00,1572.03,1572.44,1572.58,1571.78,58.6045931,92131.653699354
2023-03-07 06:25:00,1572.44,1572,1572.48,1571.23,72.5836901,114106.523995537
2023-03-07 06:30:00,1572.01,1571.73,1572.45,1571.55,41.5494991,65320.055014791
2023-03-07 06:35:00,1571.74,1572.51,1573.09,1571.46,25.065588,39399.591212594
2023-03-07 06:40:00,1572.51,1572.88,1572.89,1572.5,4.6406316,7297.942622455
2023-03-07 06:45:00,1572.89,1573.04,1573.31,1572.89,23.102549,36345.77774794
2023-03-07 06:50:00,1573.25,1573.25,1573.33,1573.23,30.2617391,47609.545220364
2023-03-07 06:55:00,1573.25,1572.79,1573.55,1572.78,17.5138207,27555.297939754
2023-03-07 07:00:00,1572.79,1571.94,1573,1571.62,22.4747842,35334.691531424
2023-03-07 07:05:00,1571.94,1571.48,1572.36,1571.01,32.7621909,51488.720324433
2023-03-07 07:10:00,1571.48,1573.38,1573.38,1571.47,15.2464408,23969.867206396
2023-03-07 07:15:00,1573.37,1573.07,1573.75,1573.07,21.1703987,33311.426189523
2023-03-07 07:20:00,1573.07,1571.45,1573.07,1571,67.9393444,106781.059627956
2023-03-07 07:25:00,1571.45,1571.55,1571.98,1571.25,18.0270476,28328.889369943
2023-03-07 07:30:00,1571.56,1571.29,1572.05,1571.05,53.4386517,83984.486177342
2023-03-07 07:35:00,1571.29,1572.14,1572.44,1571.29,163.3029476,256714.037948081
2023-03-07 07:40:00,1572.12,1572.57,1572.57,1571.63,56.5554521,88912.829609729
2023-03-07 07:45:00,1572.57,1571.74,1572.57,1571.73,34.8293636,54754.226337985
2023-03-07 07:50:00,1571.74,1571.99,1572.28,1571.74,20.6999799,32541.520201751
2023-03-07 07:55:00,1571.99,1571.29,1572.26,1570.92,85.1934437,133862.564866655
2023-03-07 08:00:00,1571.28,1569.26,1571.41,1568.78,148.1435595,232566.97321858
2023-03-07 08:05:00,1569.27,1568.37,1570.23,1568.11,81.4173028,127759.264152065
2023-03-07 08:10:00,1568.37,1569.04,1569.04,1568.1,30.6012624,48005.144238151
2023-03-07 08:15:00,1569.04,1570.69,1570.98,1568.99,35.004717,54970.382272288
2023-03-07 08:20:00,1570.69,1569.97,1570.7,1569.49,40.2448441,63188.11728617
2023-03-07 08:25:00,1569.96,1569.78,1569.97,1569.26,31.3129299,49148.719804975
2023-03-07 08:30:00,1569.78,1569.71,1569.79,1569.45,7.6646558,12029.930073917
2023-03-07 08:35:00,1569.48,1568.65,1569.7,1568.17,50.9080771,79864.109880151
2023-03-07 08:40:00,1568.65,1569.82,1569.84,1568.15,26.8999787,42210.976333813
2023-03-07 08:45:00,1569.82,1569.24,1569.83,1568.85,62.2792391,97736.943689183
2023-03-07 08:50:00,1569.57,1570.37,1570.65,1569.56,13.7736795,21625.663865897
2023-03-07 08:55:00,1570.37,1570.81,1571.28,1570.36,77.5028079,121742.231858463
2023-03-07 09:00:00,1570.81,1570.73,1570.82,1570.72,6.1857691,9716.609683604
2023-03-07 09:05:00,1570.73,1571.08,1571.3,1570.03,28.8411542,45300.457228848
2023-03-07 09:10:00,1571.08,1569.5,1571.08,1569.49,16.0661617,25231.604510471
2023-03-07 09:15:00,1569.5,1566.41,1569.73,1566.4,190.4516123,298632.209527828
2023-03-07 09:20:00,1566.4,1566.79,1567.37,1565.8,52.2441536,81831.450992387
2023-03-07 09:25:00,1566.79,1566.6,1567.5,1565.34,111.0754603,173999.82005593
2023-03-07 09:30:00,1566.35,1566.68,1567.31,1566.06,64.3775614,100848.664476749
2023-03-07 09:35:00,1566.68,1565.57,1566.83,1564.73,162.0159999,253605.163547354
2023-03-07 09:40:00,1565.57,1564.41,1565.58,1564.4,104.6216245,163695.941501659
2023-03-07 09:45:00,1564.42,1566.81,1566.9,1563.92,170.8816457,267487.451079143
2023-03-07 09:50:00,1566.83,1566.91,1567.31,1566.51,29.5501022,46294.23137733
2023-03-07 09:55:00,1566.92,1566.02,1567.47,1565.5,40.0175859,62695.110170749
2023-03-07 10:00:00,1566.02,1566.3,1566.32,1565.82,33.9150722,53113.113630335
2023-03-07 10:05:00,1566.3,1566.55,1566.72,1566.29,20.4406857,32019.937282045
2023-03-07 10:10:00,1566.55,1567.37,1568.39,1566.54,63.8048901,100017.457632878
2023-03-07 10:15:00,1567.37,1568.27,1568.44,1567.37,27.3563107,42890.183557803
2023-03-07 10:20:00,1568.27,1567.6,1568.44,1567.58,23.1177783,36249.957155987
2023-03-07 10:25:00,1567.6,1569.02,1569.03,1567.59,47.4149423,74360.683194779
2023-03-07 10:30:00,1569.03,1567.89,1569.52,1567.43,66.9125566,104924.038254339
2023-03-07 10:35:00,1567.72,1567.18,1567.89,1567.18,38.3310455,60084.364018692
2023-03-07 10:40:00,1567.18,1566.86,1567.24,1566.55,27.043795,42377.24769242
2023-03-07 10:45:00,1566.86,1566.76,1566.87,1566,13.8085526,21628.616137614
2023-03-07 10:50:00,1566.76,1564.21,1566.76,1564.21,42.0761898,65855.652759629
2023-03-07 10:55:00,1564.12,1563.79,1564.62,1563.03,89.5469533,140043.748907911
2023-03-07 11:00:00,1563.76,1564.59,1565.26,1563.18,85.3722996,133558.945019908
2023-03-07 11:05:00,1564.58,1565.26,1565.79,1564.58,21.4127784,33516.213587271
2023-03-07 11:10:00,1565.26,1565.87,1566.24,1563.81,49.1843156,76975.823090052
2023-03-07 11:15:00,1565.87,1564.68,1565.87,1564.67,49.7540007,77866.088953606
2023-03-07 11:20:00,1564.68,1563.86,1564.68,1563.09,31.8699621,49839.328456194
2023-03-07 11:25:00,1563.85,1564.93,1565.66,1563.85,56.3976015,88258.291069476
2023-03-07 11:30:00,1564.97,1563.73,1564.99,1563.72,29.0708428,45480.864504426
2023-03-07 11:35:00,1563.72,1565.81,1565.81,1563.72,59.3561636,92904.248065494
2023-03-07 11:40:00,1565.68,1564.87,1565.69,1563.61,56.0887299,87759.706163207
2023-03-07 11:45:00,1564.87,1564.21,1564.88,1564.2,12.6136051,19732.604498075
2023-03-07 11:50:00,1564.2,1563.96,1564.6,1563.95,43.360968,67832.12191056
2023-03-07 11:55:00,1563.96,1563.08,1565.71,1562.62,162.130135,253575.064275228
2023-03-07 12:00:00,1563.26,1563.4,1563.47,1562.25,116.5592383,182165.520863903
2023-03-07 12:05:00,1563.41,1565.7,1565.74,1563.41,39.831433,62324.156613425
2023-03-07 12:10:00,1565.69,1565.86,1565.86,1564.98,72.9098635,114149.080679127
2023-03-07 12:15:00,1565.99,1565.49,1565.99,1565.07,71.5674417,112046.598384035
2023-03-07 12:20:00,1565.49,1565.77,1565.89,1565.21,11.2535291,17617.791538737
2023-03-07 12:25:00,1565.77,1565.52,1565.86,1565.16,116.4017174,182252.697238732
2023-03-07 12:30:00,1565.53,1564.78,1565.53,1564.19,60.4172321,94533.664181022
2023-03-07 12:35:00,1564.78,1564.62,1565.22,1564,46.2632084,72369.111306606
2023-03-07 12:40:00,1564.62,1565.85,1565.86,1564.44,42.9369852,67188.955277895
2023-03-07 12:45:00,1565.78,1565.58,1565.96,1565.44,29.4394085,46095.479760755
2023-03-07 12:50:00,1565.58,1568.23,1568.23,1565.58,86.0183839,134819.447630008
2023-03-07 12:55:00,1568.22,1567.95,1568.23,1567.64,70.3809027,110357.130926499
2023-03-07 13:00:00,1567.95,1567.55,1567.96,1566.4,129.4886085,202945.125194427
2023-03-07 13:05:00,1567.56,1567.28,1567.91,1566.97,59.203039,92792.346801689
2023-03-07 13:10:00,1567.31,1566.36,1567.49,1566.35,25.9430093,40648.666924246
2023-03-07 13:15:00,1566.35,1567.41,1567.77,1566.35,37.4358333,58679.884875866
2023-03-07 13:20:00,1567.41,1567.49,1568.35,1567.41,23.7869516,37300.48144316
2023-03-07 13:25:00,1567.49,1567.73,1568.15,1567.48,31.4741362,49349.898089695
2023-03-07 13:30:00,1567.73,1566.09,1567.73,1565.76,50.3642268,78904.9061556
2023-03-07 13:35:00,1566.09,1567.12,1567.75,1566.08,55.3755037,86775.583102091
2023-03-07 13:40:00,1567.11,1567.1,1567.12,1565.74,22.9940623,36023.061054869
2023-03-07 13:45:00,1567.11,1566.22,1567.39,1566.21,39.3142027,61595.935611438
2023-03-07 13:50:00,1566.22,1565.62,1566.22,1565.58,17.1163022,26799.783996425
2023-03-07 13:55:00,1565.61,1564.06,1565.61,1563.26,58.7774205,91961.894459407
2023-03-07 14:00:00,1564.07,1561.82,1564.07,1561,107.8565543,168472.471499907
2023-03-07 14:05:00,1561.82,1564.62,1564.98,1560.2,342.9178617,535401.064340068
2023-03-07 14:10:00,1564.61,1561.92,1564.61,1561.6,76.7709328,119979.396367587
2023-03-07 14:15:00,1561.73,1565.08,1565.74,1560.47,125.7837743,196544.021585878
2023-03-07 14:20:00,1564.98,1563.89,1564.98,1563.64,30.2234694,47273.452078755
2023-03-07 14:25:00,1563.88,1563.43,1563.88,1561.97,68.6057324,107251.810016703
2023-03-07 14:30:00,1563.41,1564.07,1564.27,1557.2,428.4257838,668552.881770874
2023-03-07 14:35:00,1564.36,1564.83,1566.88,1563.59,80.4951067,125991.04309695
2023-03-07 14:40:00,1564.66,1563.12,1564.66,1562.32,107.5198521,168051.340495493
2023-03-07 14:45:00,1562.76,1564.12,1564.98,1562.75,107.1859318,167648.269950871
2023-03-07 14:50:00,1564.12,1563.22,1564.58,1563.04,22.6311768,35384.945269383
2023-03-07 14:55:00,1563.37,1562.31,1564.51,1562.31,82.7335,129307.774919321
2023-03-07 15:00:00,1562.26,1546.31,1562.26,1537.6,2245.50440447,3471938.3337407375
2023-03-07 15:05:00,1546.3,1540.43,1549.32,1536,902.4841361,1391950.42943123
2023-03-07 15:10:00,1540.28,1542.76,1545.93,1539.29,649.3502623,1002110.35745185
2023-03-07 15:15:00,1542.77,1547.1,1548.48,1540.4,227.4378406,351223.440558844
2023-03-07 15:20:00,1547.28,1562.36,1573,1545.53,1062.2804267,1659781.111586174
2023-03-07 15:25:00,1562.36,1558.18,1563.9,1557.03,457.3529225,713210.360351961
2023-03-07 15:30:00,1557.84,1561.8,1564.71,1557.25,372.6425202,581994.111664114
2023-03-07 15:35:00,1561.44,1565.92,1571.8,1561.36,587.2375585,920250.322877806
2023-03-07 15:40:00,1565.69,1560.42,1566.35,1559.37,292.7334566,457607.798944383
2023-03-07 15:45:00,1560.41,1564.29,1566.35,1559.76,269.1614407,420800.489025561
2023-03-07 15:50:00,1564.29,1562.63,1565.07,1560.07,110.3697147,172382.385248442
2023-03-07 15:55:00,1562.9,1560.87,1563.81,1559.97,113.3336487,177039.183723229
2023-03-07 16:00:00,1560.87,1563.15,1564.27,1560.24,87.8156495,137204.323659683
2023-03-07 16:05:00,1563.16,1561.61,1564.23,1561.04,128.9890398,201511.678530456
2023-03-07 16:10:00,1561.89,1558.35,1563.14,1558.35,211.8140383,330504.900589057
2023-03-07 16:15:00,1558.32,1558.39,1559.61,1557.18,105.4237499,164255.949505677
2023-03-07 16:20:00,1558.42,1557.72,1560.23,1557.7,99.6654185,155332.075801515
2023-03-07 16:25:00,1557.73,1552.32,1558.13,1551.31,310.7435074,483063.189755611
2023-03-07 16:30:00,1552.32,1550.31,1553.52,1549.35,598.7663342,928929.043088153
2023-03-07 16:35:00,1550.28,1554.45,1555.25,1547.97,321.7472547,499242.59244284
2023-03-07 16:40:00,1554.45,1556.09,1556.7,1551.63,157.3995969,244548.839317692
2023-03-07 16:45:00,1556.08,1557.15,1557.77,1555.56,92.0378893,143269.692066792
2023-03-07 16:50:00,1557.14,1555.29,1557.93,1555,88.7448016,138143.437867283
2023-03-07 16:55:00,1555.29,1553.99,1555.29,1553.84,111.3584161,173096.337470253
2023-03-07 17:00:00,1554,1553.65,1554.93,1553.1,40.4466372,62853.32548329
2023-03-07 17:05:00,1553.47,1554.51,1554.6,1553.19,87.7362677,136332.467995629
2023-03-07 17:10:00,1554.67,1554.18,1556.58,1553.83,121.0849519,188352.785296544
2023-03-07 17:15:00,1554.18,1557,1557,1553.84,20.690215,32178.505908946
2023-03-07 17:20:00,1557.54,1560.52,1561.41,1557.54,292.635786,456398.526959834
2023-03-07 17:25:00,1560.29,1560.93,1563.65,1560.14,110.5110806,172657.84669008
2023-03-07 17:30:00,1560.93,1563.31,1563.64,1560.71,151.399727,236644.359588286
2023-03-07 17:35:00,1563.31,1562.45,1564.13,1561.98,81.7944809,127868.422490898
2023-03-07 17:40:00,1562.45,1562.63,1562.89,1560.76,43.8918338,68558.06964681
2023-03-07 17:45:00,1562.62,1563.68,1564.11,1562.28,69.5365836,108698.190286302
2023-03-07 17:50:00,1563.43,1561.98,1565.38,1561.98,114.5125817,179102.47867317
2023-03-07 17:55:00,1562.16,1561.79,1562.63,1561.63,18.8514232,29447.374831546
2023-03-07 18:00:00,1561.79,1562.32,1563.21,1561.25,67.3269324,105195.427232672
2023-03-07 18:05:00,1562.01,1560.41,1562.01,1559.89,136.4614255,212953.818129113
2023-03-07 18:10:00,1560.41,1560.47,1560.66,1559.84,34.3895529,53656.232401377
2023-03-07 18:15:00,1560.47,1560.13,1560.93,1559.5,50.8475846,79324.853195594
2023-03-07 18:20:00,1560.14,1556.82,1560.14,1556.8,65.25913561,101687.8258296887
2023-03-07 18:25:00,1556.91,1557.64,1558.59,1556.21,48.8634736,76122.058531465
2023-03-07 18:30:00,1557.64,1556.78,1559.35,1556.48,52.1929022,81322.712493221
2023-03-07 18:35:00,1556.79,1555.61,1557.29,1555.5,77.4332726,120527.0596886
2023-03-07 18:40:00,1555.61,1554.18,1555.94,1554.1,35.7262584,55549.241722977
2023-03-07 18:45:00,1554.18,1553.23,1555.65,1552.65,75.0157672,116583.060525528
2023-03-07 18:50:00,1553.14,1553.12,1554.88,1552.88,70.7518862,109944.921683879
2023-03-07 18:55:00,1553.12,1555.27,1555.86,1553.07,73.9816627,114987.994549773
2023-03-07 19:00:00,1555.12,1553.96,1555.98,1553.81,50.4393199,78452.120703395
2023-03-07 19:05:00,1553.96,1555.72,1555.93,1553.95,17.2979733,26895.241631337
2023-03-07 19:10:00,1555.71,1557.01,1558.11,1555.63,79.4731904,123711.58307032
2023-03-07 19:15:00,1556.77,1557.77,1558.09,1556.44,30.3566406,47281.898726388
2023-03-07 19:20:00,1557.77,1555.57,1558.31,1555.56,51.2106149,79755.384421559
2023-03-07 19:25:00,1555.57,1556.62,1557.09,1555.11,55.8864382,86970.899808127
2023-03-07 19:30:00,1556.63,1556.14,1557.99,1555.79,227.1033239,353413.811491742
2023-03-07 19:35:00,1556.15,1556.7,1557.43,1555.68,108.1339585,168348.453073196
2023-03-07 19:40:00,1556.7,1556,1557.96,1555.98,32.5115132,50631.220149202
2023-03-07 19:45:00,1556,1556.8,1557.12,1555.68,47.0931506,73294.04464073
2023-03-07 19:50:00,1556.69,1557.48,1557.81,1556.59,77.5388364,120733.054221498
2023-03-07 19:55:00,1557.37,1551.23,1557.38,1549.21,465.1673582,722139.481055794
2023-03-07 20:00:00,1551.08,1547.38,1552.86,1547.09,301.3253258,467024.47961196
2023-03-07 20:05:00,1547.39,1545.58,1549.1,1543.4,365.8652182,565535.281794425
2023-03-07 20:10:00,1545.35,1547.91,1549.73,1544.3,155.209567,240099.531177671
2023-03-07 20:15:00,1547.91,1549.44,1549.96,1547.91,56.7725402,87933.507166639
2023-03-07 20:20:00,1549.44,1548.14,1550.1,1547.85,55.0531219,85290.17410792
2023-03-07 20:25:00,1548.15,1548.06,1548.83,1546.15,191.9161201,297003.240454115
2023-03-07 20:30:00,1548.05,1551.15,1551.3,1547.81,147.0695251,227917.5917444
2023-03-07 20:35:00,1551.14,1550.65,1552.09,1550.65,52.8337891,81971.654394446
2023-03-07 20:40:00,1550.65,1551.06,1552.2,1550.61,65.7152828,101944.325210191
2023-03-07 20:45:00,1551.06,1549.86,1551.26,1549.5,124.0144188,192212.597503291
2023-03-07 20:50:00,1549.87,1549.18,1550.65,1547.87,119.1429808,184596.409270068
2023-03-07 20:55:00,1549.42,1548.47,1549.73,1547.89,89.9243417,139254.882494757
2023-03-07 21:00:00,1548.46,1549.94,1549.94,1547.88,42.9930645,66608.392518787
2023-03-07 21:05:00,1550,1548.79,1550.78,1548.78,60.999112,94551.170763838
2023-03-07 21:10:00,1548.79,1546.26,1548.79,1544.39,175.6189259,271529.750489301
2023-03-07 21:15:00,1546.26,1549.03,1549.63,1545.88,169.883901,263071.983848238
2023-03-07 21:20:00,1549.03,1544.56,1549.36,1544.37,101.2357701,156537.356241013
2023-03-07 21:25:00,1544.84,1548.26,1548.26,1544.44,59.109671,91400.026505434
2023-03-07 21:30:00,1548.35,1549.02,1550.63,1548.35,75.3402007,116776.265239064
2023-03-07 21:35:00,1549.03,1551.06,1551.06,1547.89,139.9020968,216720.090038696
2023-03-07 21:40:00,1551.15,1554.05,1555,1550.73,117.0373271,181804.762918592
2023-03-07 21:45:00,1554.06,1550.76,1554.29,1550.44,52.5406834,81572.339532436
2023-03-07 21:50:00,1550.84,1551.47,1552.11,1550.61,75.2398358,116718.09044146
2023-03-07 21:55:00,1551.46,1550.52,1551.65,1550.51,42.3903328,65748.632871228
2023-03-07 22:00:00,1550.51,1547.5,1550.85,1547.5,86.1004659,133400.734308769
2023-03-07 22:05:00,1547.51,1543.97,1547.51,1543.47,143.3510225,221436.865603589
2023-03-07 22:10:00,1543.97,1545.71,1546.47,1543.68,62.1391015,96022.893227439
2023-03-07 22:15:00,1545.72,1546.39,1546.7,1544.97,142.2038525,219828.438872064
2023-03-07 22:20:00,1546.38,1546.09,1546.39,1545.93,29.9140063,46251.951860721
2023-03-07 22:25:00,1546.09,1549.9,1549.9,1546.09,111.0813084,171972.302570175
2023-03-07 22:30:00,1549.9,1549.53,1550.34,1548.88,127.5477043,197666.870317559
2023-03-07 22:35:00,1549.59,1550.06,1550.8,1549.47,23.4476334,36343.559838833
2023-03-07 22:40:00,1550.18,1551.86,1552,1550.17,89.8741844,139411.416609848
2023-03-07 22:45:00,1551.87,1551.26,1551.87,1550.84,33.0606079,51280.534292823
2023-03-07 22:50:00,1551.26,1550.76,1551.77,1549.5,50.7936837,78759.81100698
2023-03-07 22:55:00,1550.76,1553.21,1554.83,1550.75,92.3579845,143455.869182608
2023-03-07 23:00:00,1553.2,1552.5,1553.37,1551.48,28.8945119,44851.234719056
2023-03-07 23:05:00,1552.32,1553.89,1554.6,1552.09,23.3233807,36229.99722343
2023-03-07 23:10:00,1554.26,1554.32,1555.3,1553.02,45.6356815,70929.283514301
2023-03-07 23:15:00,1554.33,1555.5,1555.62,1553.16,65.9220804,102463.309426003
2023-03-07 23:20:00,1555.5,1557.45,1557.45,1554.33,137.3298491,213719.580143574
2023-03-07 23:25:00,1557.44,1557.67,1557.67,1556.24,37.1140474,57787.624872286
2023-03-07 23:30:00,1557.69,1560.43,1561.12,1556.3,173.1127458,269912.192677797
2023-03-07 23:35:00,1560.43,1562.5,1563.3,1559.61,169.7419383,265129.517859693
2023-03-07 23:40:00,1562.5,1562.41,1563.6,1562,102.0727171,159520.200794253
2023-03-07 23:45:00,1562.42,1561.99,1562.64,1560.97,98.6619854,154091.085547843
2023-03-07 23:50:00,1562,1562.16,1563.45,1561.7,54.8176846,85651.046818881
2023-03-07 23:55:00,1562.17,1562.1,1562.63,1561.36,64.1738232,100245.986700865
2023-03-08 00:00:00,1562.1,1569.35,1570.3,1561.95,605.059362,948264.302440476
2023-03-08 00:05:00,1569.34,1567.18,1569.34,1566.37,179.0088697,280615.690768183
2023-03-08 00:10:00,1567.25,1567.46,1570.04,1566.97,112.7813091,176937.943694061
2023-03-08 00:15:00,1567.46,1568.06,1568.32,1566.69,61.1266968,95819.735479571
2023-03-08 00:20:00,1568.07,1568.15,1568.82,1567.52,39.5731815,62060.638483987
2023-03-08 00:25:00,1568.16,1567.61,1568.16,1566.79,129.2137256,202527.091442987
2023-03-08 00:30:00,1567.61,1568.1,1570.9,1567.61,167.7360547,263189.613815956
2023-03-08 00:35:00,1568.09,1566.17,1568.1,1565.73,235.2090673,368409.080607357
2023-03-08 00:40:00,1566.17,1566.66,1567.52,1566.17,19.9182054,31211.137700377
2023-03-08 00:45:00,1566.66,1565.89,1567.32,1565.89,34.8700786,54622.495181258
2023-03-08 00:50:00,1565.9,1566.52,1566.99,1565.89,8.1403869,12751.098121888
2023-03-08 00:55:00,1566.52,1567.36,1567.78,1566.48,100.1142786,156893.480341345
